	Text	Class
202	cua,a,litre,,a2,castelloli,a,odena,,lleida,accident,accident,a,c58,a,torre,baro,,terrassa,hi,hectarea,carril,tallat,afecta,,ronda,litoral,donar,sant,adria,besos,pota,nord,donar,santa,coloma,gramenet,	1
203	tren,r16,,tortosa,11,,07,estacio,franca,13,,54,,acumular,45,minut,retard,	1
204	retencions,a,c12,a,tortosa,obrir,aturades,a,c17,a,gurb,sentit,sud	1
205	,cua,a,litre,,a2,castelloli,a,odena,,lleida,accident,,han,retirar,vehicle,que,heure,accidentat,a,c58,a,torre,baro,sentit,terrassa,queden,retencio,a,ronda,litoral,a,sant,adria,,besos	1
206	una,manifestacio,bombers,pel,centre,bcn,tallar,rambla,obligar,a,desviar,linia,busbcn,problemes,circular,a,zona	1
207	jsolerdb,moltes,,	1
208	,r16,tortosa,11,,07,,estacio,franca,13,,54,,aturat,a,l,,aldea,amposta,a,causar,d,,incidencia,tecnica,d,	1
209	retencions,a,c17,d,,aiguafreda,a,centelles,,vic,,a,causar,d,,obrir	1
210	comboi,litre,,r13,renfe,avariar,retrocedir,,circular,amb,1,25,,retard	1
211	una,incidencia,a,senyalitzacio,automatica,d,,adifes,entrar,calella,pineda,provocar,retard,d,,almenys,15,,a,litre,,r1,rodalies,de,moment,no,afecte,litre,,rg1	1
212	comboi,r13,renfe,avariar,a,rodadebara	1
213	encara,llarg,cua,a,rondes,,litoral,r,litoral,,bon,pastor,,barceloneta,,llobregat,mercabarna,,can,tunis,,enllac,gran,via,,nus,trinitat,r,dalt,,via,julia,,pedralbes,,llobregat,cornella,,pedralbes,,trinitat	1
214	cues,a,litre,,ap7,,montornesparetssanta,perpetuabarberasant,cugatel,papiol,,sud,s,cugat,,girona	1
215	cues,als,acces,nord,a,bcn,,c58,terrassa,estbadiamontcadanus,trinitat,,bcn,ntripollet,,terrassa,c16,rubiscugatvalldoreixpeatgeboca,nord,tunel,vallvidrera,b20,scolomanus,trinitat,c31,a,badalona	1
216	cues,habitual,als,principal,acces,a,bcn,pel,sud,,a2,castellbisbalpallejasvicenc,hortscornella,,bcn,a,martorell,,lleida,b23,molins,reidiagonal,,bcn,molinspapiol,,girona,b24,a,palleja,,a2,c32,gavasant,boi,c31,al,prat	1
217	possibilitat,carrer,tallat,a,ciutat,vella,bcn,pel,macrooperatiu,dels,mossos,precaucio,	1
218	bon,dia,,es,comencar,a,intensificar,circulacio,a,carretera,catalana,,moment,no,constar,incidencia	1
219	,retencions,a,c17,,entrar,llica,d,,amunt,parets,del,valles,,direccio,barcelona	1
220	,calcada,tallada,a,c58,,a,litre,,aturar,bauma,a,castellbell,vilar,,a,causar,d,,accident	1
221	,accident,que,provocar,retencions,a,c58,,entrar,sant,quirze,del,valles,sabadell,,direccio,barcelona	1
222	,retencions,a,litre,,a2,,a,litre,,altura,del,bruc,,sentit,marxar	1
223	,accident,a,c17,,a,litre,,altura,montcada,reixac,,que,dificultar,circulacio	1
224	,circulacio,intensa,a,c55,,a,monistrol,montserrat,,sentit,nord,,a,manresa	1
225	,retencions,a,c31,a,ventallo,sentit,marxa,s,,hectarea,obrir,alternatiu	1
226	,calcada,tallada,a,c37,,a,querol,,sentit,d,carretera,,a,pont,d,,armenteraral*li,catalunya,costa,daurada	1
227	,accident,a,c58,a,litre,,altura,del,nus,trinitat,sentit,barcelona,a,bifurcacio,amb,litre,,avinguda,meridiana	1
228	,circulacio,poc,fluida,a,c60,,a,litre,,altura,d,,orrius,,direccio,granollers	1
229	,aturades,,tambe,,a,litre,,a2,,al,tunel,del,bruc,,a,causar,d,,accident,sentit,nord	1
230	,retencions,a,c58,,entrar,torre,baro,cerdanyola,del,valles,,direccio,sabadell,tambe,hectarea,circulacio,intens,a,torre,baro,direccio,barcelona	1
231	circulacio,ja,forcar,fluir,a,xarxa,viari,catalana,queden,retencio,b24,cervello,a,n340,vallirana,	1
232	r3,,la,tor,querol,18,,52,,litre,,hospitalet,llobregat,22,,14,,acumular,35,minut,demorar,	1
233	encara,cua,a,litre,,ap7,gelida,a,subirats,,sud,	1
234	continua,litre,,embus,a,litre,,ap7,subirats,a,granada,sentit,sud	1
235	encara,del,aturat,a,litre,,ap7,sant,sadurni,d,,anoia,a,vilafranca,del,penedes,,sud,foto,,j,aguilera	1
236	encara,10,quilometre,cua,a,litre,,ap7,sant,sadurni,d,,anoia,a,vilafranca,del,penedes,,sud,tot,que,hectarea,carril,oberts,hi,hectarea,heure,topar,d,,camio,materia,perillos,amb,turisme,,camio,retirar,	1
237	jordiaguilerac,transit,gracies,jordi,ja,explicar,a,litre,,equip,viari	1
238	hi,hectarea,heure,topar,d,,camio,materia,perillos,amb,turisme,a,litre,,ap7,a,vilafranca,del,penedes,,sud,que,hectarea,obligar,a,tallar,via,ja,poder,retirar,camio,cisterna,,congestio,	1
239	embus,a,litre,,ap7,a,vilafranca,del,penedes,,sud,accident,foto,,vela	1
240	continua,congestio,5,quilometre,a,litre,,ap,7,a,vilafranca,del,penedes,,sud,accident,,ara,hectarea,tallar,litre,,autopista,recomanar,sortir,27,	1
241	embus,a,c44,a,vandellos,litre,,hospitalet,litre,,infant,d,,entrar,a,poblacio,accident,afecta,tambe,tram,litre,,a7	1
242	retencions,a,litre,,ap7,sant,cugat,a,barbera,,nord,santa,perpetua,a,barbera,a,vilafranca,del,penedes,,sud	1
243	cua,a,ronda,litoral,sant,adria,a,bon,pastor,,besos,accident,del,nt,a,bon,pastor,,ll	1
244	ara,cues,,c58,a,sant,quirze,,sud,accident,ap7,cerdanyola,a,barbera,,nord,de,b24,cervello,a,n340,vallirana,c17,a,parets,del,valles,c55,a,sant,vicenc,castellet,,castellgali,c65,a,quart,,a,banda,banda	1
245	ara,cua,compacte,a,ronda,d,,esplugues,a,vallcarca,sentit,besos,	1
246	retirat,que,heure,avariar,a,litre,,hospitalet	1
247	r3,litre,,hospitalet,llobregat,14,,53,,la,tor,querol,18,,06,acumular,30,minut,demorar,	1
248	accident,a,ronda,litoral,a,montjuic,,ll,cua,donar,ciutat,vella,sentit,llobregat,donar,zona,franca,sentit,besos,recordar,que,a,mantenir,tallar,tv7411,a,ribaroja,d,,ebre,amb,motiu,del,ralli,catalunya,costar,daurada,	1
249	tambe,aturats,,c17,a,parets,del,valles,afecta,sortir,litre,,ap7,c55,a,sant,vicenc,castellet,,castellgali,a,manresa,,castellgali,,hi,hectarea,obrir,a,castellgali,,c65,a,quart,c31,a,castellplatja,d,,aro,,a,platja,d,,aro	1
250	ara,cues,,cues,a,litre,,ap7,santa,perpetua,a,barbera,a,sant,cugat,,sud,b23,molins,rei,al,papiol,sentit,girona,c58,a,sant,quirzelt,,,a,montcada,lt,,,pota,nord,santa,coloma,gramenet,,nt,de,b24,cervello,a,n340,vallirana	1
251	retards,que,poder,superar,15,minut,sentit,nord,a,linia,r1,,r3,,r4,r12,litre,,avariar,d,,a,litre,,hospitalet	1
252	cues,a,rondes,,cua,a,ronda,litoral,forum,al,port,olimpic,,ll,accident,zona,franca,a,ciutat,vella,,besos,ronda,d,,esplugues,a,vallcarca,a,horta,,besos	1
253	aturats,,c17,a,parets,del,valles,afecta,sortir,litre,,ap7,cues,a,n420,a,gandesa,c55,a,sant,vicenc,castellet,,castellgali,nii,a,calella,a,pineda,mar	1
254	cues,,cues,a,litre,,ap7,santa,perpetua,a,barbera,rubi,al,papiol,,sud,b23,molins,rei,al,papiol,sentit,girona,c58,a,sant,quirzelt,,,a,montcada,lt,,,de,b24,cervello,a,n340,vallirana	1
255	continua,cua,a,litre,,a2,a,caldes,malavella,,bcn,,hi,hectarea,heure,accident,multiple,	1
256	embus,al,a,n420,a,gandesa	1
257	tambe,retencio,,de,b24,cervello,a,n340,vallirana,c58,a,sant,quirze,a,badia,c17,a,parets,del,valles,i,a,ronda,litoral,a,can,tunis,,besos	1
258	continua,,tallada,litre,,a2,a,caldes,malavella,,bcn,accident,multiple,,hi,hectarea,cua,	1
259	aturats,a,c58,del,nt,a,montcada,,terrassa,vehicle,avariar,,afecta,,ronda,litoral,donar,sant,adria,pota,nord,donar,santa,coloma,gramenet,	1
260	vehicle,avariar,a,c58,a,torre,baro,,terrassa,,que,tallar,1,carril,retencions,,c58,,nus,trinitattorre,baro,ronda,litoral,,bon,pastornus,trinitat	1
261	autovia,a2,tallar,a,caldesdemalavella,pk,698,2,sentit,,a,causar,d,,topar,multiple,desviaments,gi555,c63,precaucio,	1
262	ronda,litoral,,retencio,santadriadebesos,,nus,trinitat,accident,a,ronda,a,santacoloma,,col*lisio,a,c58,a,sortir,pel,nus,trinitat,,terrassa	1
263	afectacions,pel,ralli,catalunyacosta,daurada,,n420,a,gandesa,c44,a,benissanet,,enllac,n420,	1
264	tots,carril,obrir,a,c58,a,sabadell,nord,,terrassa,,on,hectarea,heure,accident,encara,retencio,a,c58,ap7,a,barbera,,sud	1
265	c58,,accident,a,sortir,sabadell,nord,,terrassa,1,carril,tallat,retencions,,c58,cerdanyola,,sabadell,nord,,terrassa,ap7,a,barbera,del,valles,,sud,,enllac,c58	1
266	c66,,alternatiu,a,santjuliaderamis,pk,36,,a,causar,d,,obres,retencions,2,sentit,,a,litre,,ap7,a,girona,nord,,franca	1
267	tots,carril,obrir,a,litre,,a2,a,palleja,,on,heure,accident	1
268	autovia,a2,tallar,a,granyanella,pk,513,,bcn,,a,causar,d,,accident,es,desviar,circulacio,calcar,lateral,,precaucio,	1
269	1,carril,tallat,a,c32,nord,autopista,del,maresme,a,mataro,,bcn,,a,causar,d,,accident,3,quilometre,cua	1
270	retards,d,,almenys,15,,a,litre,,r2,litre,,r14,,r15,r16,renfe,rodalies,,sud,,incidencia,a,litre,,estacio,d,,elprat,que,afecte,instal*lacio,d,,adifes	1
271	accident,a,litre,,autovia,a2,a,palleja,,bcn,1,carril,tallat,retencions,donar,martorell,precaucio,	1
272	bon,dia,,aturats,a,ronda,litoral,,del,nus,del,llobregat,a,mercabarna,,trinitat,,a,causar,d,,accident,,que,tallar,1,carril,precaucio,	1
273	ara,,circulacio,forcar,fluir,a,xarxa,viari,catalana,,nomer,quedar,retencio,b24,cervello,a,n340,vallirana,	1
274	retirat,vehicle,avariar,a,litre,,ap7,al,papiol,sentit,sud,millora,circulacio	1
275	restablert,servei,a,linia,del,tram,frequencies,alterar,a,linia,t4	1
276	r3,,la,tor,carol,17,,13,,litre,,hospitalet,20,,32,,acumular,40,minut,demorar,	1
277	continua,congestio,a,litre,,ap7,mollet,a,barbera,8,quilometre,sant,cugat,al,papiol,,sud,,al,papiol,hectarea,vehicle,avariar,	1
278	consequencia,d,,accident,no,hectarea,servei,a,parar,maresme,port,forum,del,tramvia,	1
279	trams,retencio,a,ronda,sentit,besos,a,ronda,litoral,sentit,	1
280	r3,,litre,,hospitalet,14,,53,,la,tor,querol,18,,06,,acumular,25,minut,retard	1
281	aturats,,c1413,antic,d,,entrar,a,poblacio,sabadell,ronda,sud,granollers,accident,n340,a,vallirana,,sud,cinturo,del,litoral,a,cornella,,lleida,c32,a,sant,boi,,castelldefels,c60,a,argentona,,mataro	1
282	tambe,retencions,,cua,a,c17,a,tona,,bcn,accident,tram,d,,obrir,c17de,granollers,a,parets,del,valles,lt,,,c58,terrassa,a,sant,quirze,,sud,tunel,vallvidrera,peatge,a,boca,nord	1
283	ara,cues,,ap7,mollet,a,barbera,sant,cugat,al,papiol,,sud,b30,a,barbera,sentit,sud,a,cerdanyola,sentit,nord,b23,molins,rei,al,papiol,,girona,d,,esplugues,a,diagonal	1
284	retirats,vehicle,accidentat,a,b30,a,cerdanyola,sentit,nord	1
285	cua,a,c17,a,tona,,bcn,accident,tram,d,,obrir	1
286	aturats,,ap7,santa,perpetua,a,barbera,,sud,a,granollers,,nord,n340,a,vallirana,lt,,	1
287	tambe,cues,,ap7,b30,a,barbera,sentit,sud,c58,a,sant,quirze,,sud,c35,a,sant,celoni,,sud,ronda,sud,granollers,ronda,litoral,zona,franca,a,montjuic,sentit,besos,extrem,sud,gran,via,litre,,hospitalet,a,placa,espanya	1
288	cua,a,b30,a,cerdanyola,sentit,nord,a,causar,d,,accident	1
289	pas,alternatiu,a,c243,antic,a,granada,del,penedes,topar,vehicle,	1
290	cues,,ronda,litoral,a,can,tunis,,besos,embus,,extrem,sud,gran,via,litre,,hospitalet,a,placa,espanya	1
291	retencions,,ap7,a,mollet,sentit,sud,c17,a,parets,sentit,sud,a,litre,,ap7,c58,a,sant,quirze,a,badia,,sud,c35,a,sant,celoni,,montseny,de,b24,cervello,a,n340,vallirana	1
292	retencions,a,ronda,d,,esplugues,a,diagonal,sentit,besos,accident,	1
293	accident,a,litre,,ap7,a,barberadelvalles,,girona,retencions,donar,bellaterra,,precaucio,	1
294	es,mantenir,soler,carril,obrir,als,tunels,del,garraf,,c32,,a,santperederibes,pk,295,,sud,aquest,mati,topar,camio,turisme,,passatger,davanter,del,cotxe,hectarea,resultat,ferit,critic	1
295	1,carril,obrir,als,tunels,del,garraf,,c32,,a,santperederibes,pk,295,,sud,topada,camioturisme,,amb,almenys,1,ferit,greu,,informacio	1
296	tallada,c32,,tunels,del,garraf,,a,santperederibes,pk,295,,sud,topada,camioturisme,amb,1,personar,ferida,precaucio,	1
297	ap7,,retencio,bellaterra,,barbera,,girona,,a,causar,d,,vehicle,avariar,que,tallar,1,carril	1
298	encara,llarg,cua,accident,mati,a,b20,sud,a,cornella,,bcn,,c32,b20,gava,,el,prat,c31,gava,,el,prat	1
299	tots,carril,obrir,a,litre,,ap7,a,montornesdelvalles,,sud,,on,hectarea,heure,accident,encara,cua,,ap7,la,rocamontmelo,,intermitent,,c60,argentonala,roca,,ap7	1
300	interromput,renfe,rodalies,a,litre,,estacio,mollet,,santfost,,a,causar,litre,,atropellament,d,,personar,a,litre,,entrar,litre,,estacio,afecta,r2,r11	1
301	r3,rodalies,l,,hospitalet,llobregat,06,,14,,la,tor,querol,09,,40,circular,amb,40,,retard	1
302	per,accident,a,b20,sud,a,cornella,,cua,,c32,b20,sud,castelldefels,a,cornella,,bcn,c31,castelldefels,al,prat,,bcn,b22,al,prat,anar,c31,a,b20,,bcn	1
303	accident,a,b20,sud,a,cornella,,bcn,cua,donar,litre,,autopista,del,garraf,,castelldefels,,cornella,,bcn,precaucio,	1
304	merilin1979,gracies,,dia,,	1
305	cues,habitual,als,principal,acces,a,bcn,,2,incidencia,,accident,a,litre,,ap7,a,montornesdelvalles,pk,135,,sud,cua,a,c32,b20,sud,gavael,prat,,possible,incidencia,a,b20,,bcn	1
306	a,circulacio,forcar,fluid,a,xarxa,viar,del,pais,nomes,mantenir,alternatiu,a,c162,a,urus,on,tardar,hectarea,bolcar,trailer,	1
307	retencions,a,ronda,d,,horta,a,pedralbes,,ll,accident,	1
308	cua,a,c17,canovelles,al,coll,manya,sentit,barcelona,accident,	1
309	a,c162,a,urus,hectarea,bolcar,trailer,carregar,palet,coto,foto,,bombers,,	1
310	retencions,c1413,antic,d,,entrar,a,poblacio,sabadell,c60,a,argentona,,mataro,nii,a,caldes,malavella,sentit,sud,	1
311	pas,alternatiu,a,n340,a,sant,carles,rapita,topar,vehicle,,cua	1
312	complicada,circulacio,a,litre,,area,metropolita,bcn,cues,llarg,a,b23,,c58,pota,nord,accedir,a,ciutat,,congestio,tambe,a,ronda,litoral,	1
313	trams,retencio,a,dues,rondes,barcelona,,ronda,sentit,besos,ronda,litoral,sentit,,retencions,llarg,a,diagonal,d,,entrar,a,barcelona,,donar,b23,a,litre,,altura,litre,,illa,diagonal,	1
314	retencions,a,c32,a,sant,boi,,bcn,col*lisio,tambe,hectarea,aturar,sentit,contrari,	1
315	trams,retencio,a,nii,calella,a,pineda,mar,,nord,accident,	1
316	retirats,vehicle,accidentat,a,diagonal,,a,prop,del,club,polo,	1
317	retencions,,ap7,santa,perpetua,a,barbera,rubi,al,papiol,,sud,b30,a,barbera,,sud,a,cerdanyola,,nord,b23,molins,rei,al,papiol,,girona,d,,esplugues,a,diagonal,cinturo,del,litoral,a,cornella,c17,llica,a,parets	1
318	cues,,,c16,a,viladecavalls,,sud,c58,terrassa,a,sant,quirze,,sud,obrir,a2,martorell,a,castellbisbal,,sud,obrir	1
319	cua,a,litre,,a2,a,castellbisbal,,sud,obrir	1
320	a,bcn,,retencions,a,diagonal,entrar,b23,placa,reina,maria,cristina,accident,a,prop,del,club,polo,	1
321	retirats,vehicle,accidentat,a,ronda,litoral,a,montjuic,sentit,ll	1
322	aturats,2,quilometre,a,litre,,ap7,sortir,girona,oest,,quilometre,585,,sentit,franca,hi,hectarea,moto,a,terra,	1
323	retards,mes,d,,d,,a,linia,r2,r2nord,avariar,al,sistema,senyalitzacio,a,litre,,estacio,sant,andreu,comtal,	1
324	aturada,circulacio,a,ronda,litoral,del,poblenou,a,montjuic,,llobregat,accident,retencio,zona,franca,a,montjuic,,besos	1
325	cua,compacte,a,litre,,ap7,a,sant,julia,ramis,,franca,topar,d,,turisme,amb,moto,	1
326	tambe,aturat,,c17,llagosta,a,montcada,,bcn,obrir,c58,a,sant,quirze,,sud,de,b24,cervello,a,n340,vallirana	1
327	cua,a,litre,,a2,cornella,a,joan,despi,,martorell,nova,col*lisio,afecta,litre,,tram,ronda,litoral,agafar,litre,,a2,tambe,aturar,circulacio,a,ronda,litoral,zona,franca,a,montjuic,sentit,besos	1
328	cua,a,litre,,a2,sant,joan,despi,a,sant,feliu,ll,,martorell,col*lisio,retencions,a,c58,a,sant,quirze,sentit,sud	1
329	accident,a,litre,,autopista,del,garraf,,c32,,a,santboidellobregat,,sud,1,carril,tallat,,retencio	1
330	retirat,camio,avariar,que,complicar,circulacio,a,litre,,ap7,a,santcugatdelvalles,,sud	1
331	ap7,,retencio,bellaterra,,sant,cugat,del,valles,,sud,,a,causar,d,,vehicle,avariar,que,tallar,1,carril	1
332	reoberta,c17,a,granollers,,vic,,on,hectarea,heure,accident,retencions,donar,mollet,,precaucio,	1
333	c17,tallar,a,granollers,pk,18,,vic,,a,causar,d,,accident	1
334	tots,carril,obrir,a,ronda,litoral,a,poble,nou,,llobregat,,on,heure,accident,retencions,zona,forum,,barceloneta	1
335	c60,reobrir,a,argentona,pk,5,,granollers,,on,heure,accident,encara,retencio,donar,mataro,a,litre,,enllac,amb,c32	1
336	accident,a,c55,a,manresa,,solsona,3,quilometre,cua,,precaucio,	1
337	tallada,c60,a,argentona,pk,5,,granollers,,a,causar,d,,accident,es,fan,desviament,,precaucio,	1
338	ronda,litoral,,retencio,del,nus,trinitat,a,poble,nou,,llobregat,,a,causar,d,,accident,tancada,litre,,entrar,24	1
339	tots,carril,obrir,a,c32,sud,a,santboi,,bcn,,on,heure,accident,encara,retencio,donar,gava,,precaucio,	1
340	llargues,cua,als,principal,acces,a,bcn,pel,nord,,c58,terrassa,estbadiamontcada,,bcn,montcadaripollets,quirze,,terrassa,c16,rubivalldoreixla,florestapeatgeboca,nord,tunel,vallvidrera,b20,s,coloma,gramenetnus,trinitat	1
341	accident,a,litre,,autopista,del,garraf,,c32,,a,santboi,,bcn,1,carril,obert,retencions,donar,gava,a,restar,d,,acces,a,a,bcn,,retencio,habitual,,entrar	1
342	retards,mes,d,,d,,a,linia,r2,sud,regional,litre,,avariar,d,,llarg,distancia,mentre,,circulacio,viar,entrar,cubelles,vilanova,	1
343	retencions,a,litre,,a2,sant,joan,despi,a,sant,feliu,llobregat,,martorell,vehicle,aturat,	1
344	ara,quedar,retencio,,b23,a,molins,rei,sentit,girona,a,diagonal,de,b24,cervello,a,n340,vallirana,ronda,d,,esplugues,a,horta,sentit,besos	1
345	frequencies,alterar,a,t1,,t2,t3,del,tramvia	1
346	oberts,carril,a,ronda,,encarar,quedar,retencio,d,,esplugues,a,valldaura,,besos,meridiana,a,vall,d,,hebron,,ll,pota,nord,donar,santa,coloma,gramenet,	1
347	retirats,vehicle,accidentats,encara,,tram,retencio,a,diagonal,	1
348	cues,al,tunel,vallvidrera,peatge,a,boca,nord	1
349	cues,,ronda,litoral,zona,franca,a,bon,pastor,sentit,besos,diagonal,mar,a,ciutat,vella,,ll	1
350	per,accident,a,ronda,,encara,,embus,a,ronda,d,,esplugues,a,horta,,besos,del,nt,a,vall,d,,hebron,,ll,afecta,amb,cues,,pota,nord,badalona,al,nt,,ronda,c58,ripollet,al,nt	1
351	topada,motorista,a,diagonal,a,litre,,altura,placa,reina,maria,cristina,afecta,diagonal,amb,cua,entrar,placa,pius,xii,placa,francesc,macia	1
352	via,a,evitar,,embus,a,ronda,d,,esplugues,a,vall,d,,hebron,,besos,accident,del,nt,a,vall,d,,hebron,,ll	1
353	encara,retencio,,c65,a,santa,cristina,d,,aro,d,,entrar,a,poblacio	1
354	tambe,aturats,,nus,del,papiol,,afecta,ap7,donar,rubi,,sud,b23,donar,molins,rei,,girona,pota,nord,santa,gramenet,al,nt,,ronda	1
355	cues,,c58,terrassa,a,sant,quirze,,obrir,,a,montcada,,sud,c1413,antic,d,,entrar,a,poblacio,sabadelll,ap7,santa,perpetua,a,barbera,,sud,b30,a,barbera,,sud,a,cerdanyola,,nord	1
356	embus,a,ronda,d,,esplugues,a,vall,d,,hebron,,besos,accident,del,nt,a,vall,d,,hebron,,ll	1
357	queda,cua,a,carretera,rubi,,bp1503,,,hi,hectarea,heure,accident,fauna,estona,	1
358	ave,3941,sevillabarcelona,acumular,20,minut,retard	1
359	talgo,463,barcelonallorca,acumular,retard	1
360	ara,retencions,,a2,a,castellbisbal,,sud,pota,nord,santa,gramenet,al,nus,trinitat,,ronda,c58,a,sant,quirze,,sud,obrir,de,b24,cervello,a,n340,vallirana,ap7,a,cerdanyola,,nord,b30,a,barbera,,sud,a,cerdanyola,,nord	1
361	retirats,vehicle,accidentats,millora,circulacio,	1
362	talgo,694,sevillabarcelona,acumular,mes,d,,retard	1
363	ronda,litoral,vila,olimpica,a,montjuic,,llobregat,accident,zona,franca,a,port,,besos	1
364	ara,cues,,aturats,a,litre,,enllac,litre,,a2,abrera,a,litre,,ap7,a,martorell,,bcn,c58,a,sant,quirze,,sud,obrir,de,b24,cervello,a,n340,vallirana,c65,a,santa,cristina,d,,aro,d,,entrar,a,poblacio	1
365	continuen,retencions,,c58,a,sant,quirze,,sud,obrir,b30,a,barbera,,sud,a,cerdanyola,,nord,de,b24,cervello,a,n340,vallirana,ronda,d,,esplugues,a,pedralbes,,besos,accident,ronda,litoral,zona,franca,a,can,tunis,,besos	1
366	a2,palleja,a,sant,vicenc,dels,horts,sentit,bcn,obrir,ronda,d,,esplugues,a,pedralbes,,trinitat,accident	1
367	aturats,a,litre,,ap7,a,barbera,sentit,nord,consequencia,cua,que,afecte,a,sortir,can,salvatella	1
368	vehicle,avariar,a,litre,,ap7,al,papiol,,sud,retencions	1
369	tots,carril,obrir,a,ronda,dalt,a,cornella,,llobregat,,on,hectarea,heure,accident,encara,retencio,donar,roquetes,,precaucio,	1
370	accident,mortal,a,nii,,a,pont,molins,un,xoc,frontal,entrar,cotxe,camio,hectarea,provocar,mort,del,conductor,del,vehicle,ha,passat,mica,abans,dotze,causar,que,,investigar,	1
371	retencions,a,acces,nord,a,bcn,,c58,terrassa,estbadiamontcada,,bcn,montcadaripollet,,terrassa,c16,la,florestapeatgeboca,nord,tunel,vallvidrera	1
372	cues,a,litre,,ap7,,parets,del,vallesmolletsanta,perpetuael,papiol,,sud,sant,cugatbarbera,,nord	1
373	2,carril,tallat,a,ronda,dalt,,tram,c32,,a,esplugues,,llobregat,,accident,retencions,llarg,,donar,roquetes,,precaucio,	1
374	bv2411,tallar,a,avinyonetdelpenedes,a,causar,d,,vehicle,avariar	1
375	monicagranados,gracies,,dia,,	1
376	bon,dia,,precaucio,a,c17,a,granollers,pk,18,,bcn,,on,hectarea,turisme,avariar,que,ocupar,1,carril	1
377	aquesta,dominar,circulacio,comode,sense,incidencia,,nomes,retencio,b24,cervello,a,n340,vallirana,	1
378	aturats,a,carretera,vallvidrera,,bv1462,,,bcn	1
379	retencions,a,c32,a,sant,boi,,castelldefels	1
380	pas,alternatiu,a,c14,a,montblanc,treballar,retirar,vehicle,accidentat,,retencions	1
381	euromed,1152,,valencia,barcelona,,acumular,retard,26,minuts	1
382	atencio,heure,viatjar,carretera,pont,sants,,,	1
383	aturats,,de,b24,cervello,a,n340,vallirana,c17,a,parets,del,valles,,sud,a,canovelles,,vic,cinturo,del,litoral,a,cornella	1
384	retencions,,c58,a,sant,quirze,a,montcada,,sud,ap7,santa,perpetua,a,barbera,,sud,b30,a,barbera,,sud,a,cerdanyola,sentit,nord,b23,molins,rei,al,papiol,,girona	1
385	encara,cues,,ap7,a,jonquera,,nord,obrir,que,fan,a,territori,frances,c65,a,llagostera,,santa,cristina,d,,aro,obrir	1
386	aturats,a,c65,a,llagostera,,santa,cristina,d,,aro,obrir	1
387	cua,a,litre,,ap7,a,jonquera,,nord,obrir,que,fan,a,territori,frances,	1
388	continuen,cua,a,c65,arribar,a,fornells,selva,,a,banda,banda,obrir,	1
389	servei,restablir,a,l1,entrar,universitat,glories,	1
390	cua,a,litre,,ap7,a,sant,celoni,sentit,sud,litre,,incendi,d,,vehicle,equiviari	1
391	r11,figueres,14,,08,,sants,16,,09,acumular,45,minut,retard,incidencia,tecnica,origen,	1
392	sense,servei,a,l1,,linia,vermell,,del,metro,entrar,universitat,glories	1
393	retencions,,c58,a,sant,quirze,,sud,b30,a,cerdanyola,sentit,nord,ap7,a,jonquera,,nord,c65,arribar,a,fornells,selva,,a,banda,banda	1
394	cua,5,quilometre,a,litre,,ap7,cerdanyola,a,barbera,sentit,nord,,girona,,topar,amb,4,vehicle,implicar,	1
395	1,carril,tallat,a,gi542,a,angles,,la,selva,,,osor,una,pedra,gran,dimensio,hectarea,caure,a,calcada,precaucio,	1
396	retards,d,,almenys,15,,a,litre,,r2,nord,r11,renfe,a,causar,d,,incidencia,tecnica,a,senyalitzacio,d,,adifes,a,litre,,estacio,sant,andreu,comtal	1
397	vehicle,avariar,a,ronda,dalt,a,via,julia,,trinitat,1,carril,tallat,retencions	1
398	millora,circulacio,als,acces,a,bcn,encara,cua,,c58,,b20,nord,,c16,,a2,,b23,,c31,c32,sud,,rondes,,llobregat	1
399	accident,a,c60,a,argentona,,nord,1,carril,tallat,retencions,a,c60,c32,a,mataro,,sud	1
400	aturades,a,acces,sud,a,bcn,,a2,sant,andreu,barcapallejasvicenc,hortscornella,b23,molins,reiesplugues,,bcn,molinsel,papiol,,girona,c32,gavaviladecans,c31,el,prat	1
401	cues,als,acces,nord,a,bcn,,c58,terrassa,centrebadiamontcada,,bcn,montcadaripolletsant,quirze,,terrassa,c16,rubivalldoreixpeatgeboca,nord,tunel,vallvidrera,b20,santa,colomanus,trinitat,c31,a,badalona	1
402	ap7,,retencio,,sud,,montornesparetsmollet,del,valless,perpetuabarberabellaterrasant,cugatel,papiol,,sud,nord,,bellaterrabarbera	1
403	accident,a,ronda,dalt,a,pedralbes,,llobregat,1,carril,tallat,retencions,del,del,nus,trinitat,,precaucio,	1
404	retencions,a,c31,,a,litre,,acces,a,litre,,aeroport,del,pratllobregat	1
405	retencions,a,c58,,a,litre,,altura,badia,del,valles,,accedir,a,centre,comercial,sentit,sud	1
406	circulacio,intensa,a,ronda,dalt,,b20,,a,litre,,altura,del,prat,llobregat,,direccio,castelldefels	1
407	circulacio,amb,retencions,a,c12,,a,litre,,altura,tortosa,,perill,a,esfondraments,s,,hectarea,obrir,alternatiu,regular,semafor	1
408	tallada,tp3311,,entrar,galera,senia,,a,causar,pluja,	1
409	,circulacio,intensa,a,c25,,a,santa,coloma,farners,direccio,vic	1
410	retencions,accident,a,c17,,a,litre,,altura,montcada,reixac,,direccio,barcelona	1
411	tallada,t331,,entrar,ulldecona,freginals,a,causar,pluja,	1
412	tallada,tv3421,,entrar,roquetes,mas,barberans,a,causar,pluja,	1
