Text	Class
embus,n420,gandesa	1
tambe,retencions,b24,cervello,n340,vallirana,c58,sant,quirze,badia,c17,parets,valles,ronda,litoral,can,tunis,gt,besos	1
continua,tallada,a2,caldes,malavella,gt,bcn,accident,multiple,cua	1
aturats,c58,montcada,gt,terrassa,vehicle,avariat,afecta,ronda,litoral,sant,adria,pota,nord,santa,coloma,gramenet	1
vehicle,avariat,c58,torre,baro,gt,terrassa,talla,1,carril,retencions,c58,nus,trinitattorre,baro,ronda,litoral,bon,pastornus,trinitat	1
autovia,a2,tallada,caldesdemalavella,pk,698,2,sentits,causa,topada,multiple,desviaments,gi555,c63,precaucio	1
ronda,litoral,retencions,santadriadebesos,nus,trinitat,accident,ronda,santacoloma,col.lisio,c58,sortida,pel,nus,trinitat,gt,terrassa	1
afectacions,pel,ralli,catalunyacosta,daurada,n420,gandesa,c44,benissanet,enllaç,n420	1
tots,carrils,oberts,c58,sabadell,nord,gt,terrassa,accident,retencions,c58,ap7,barbera,gt,sud	1
c58,accident,sortida,sabadell,nord,gt,terrassa,1,carril,tallat,retencions,c58,cerdanyola,sabadell,nord,gt,terrassa,ap7,barbera,valles,gt,sud,enllaç,c58	1
c66,alternatiu,santjuliaderamis,pk,36,causa,obres,retencions,2,sentits,ap7,girona,nord,gt,frança	1
tots,carrils,oberts,a2,palleja,accident	1
autovia,a2,tallada,granyanella,pk,513,gt,bcn,causa,accident,desvia,circulacio,calçada,lateral,precaucio	1
1,carril,tallat,c32,nord,autopista,maresme,mataro,gt,bcn,causa,accident,3,km,cua	1
retards,15,r2,r14,r15,r16,renfe,rodalies,gt,sud,incidencia,estacio,elprat,afecta,instal.lacions,adifes	1
accident,autovia,a2,palleja,gt,bcn,1,carril,tallat,retencions,martorell,precaucio	1
‍bon,dia,aturats,ronda,litoral,nus,llobregat,mercabarna,gt,trinitat,causa,accident,talla,1,carril,precaucio	1
ara,circulacio,fluida,xarxa,viaria,catalana,queda,retencio,b24,cervello,n340,vallirana	1
retirat,vehicle,avariat,ap7,papiol,sentit,sud,millora,circulacio	1
restablert,servei,linies,tram,frequencies,alterades,linia,t4	1
r3,carol,17,13,hospitalet,20,32,acumula,40,minuts,demora	1
continua,congestio,ap7,mollet,barbera,8,km,sant,cugat,papiol,gt,sud,papiol,vehicle,avariat	1
consequencia,accident,servei,parades,maresme,port,forum,tramvia	1
trams,retencions,ronda,sentit,besos,ronda,litoral,sentits	1
r3,hospitalet,14,53,querol,18,06,acumula,25,minuts,retard	1
aturats,c1413,antiga,entrada,poblacio,sabadell,ronda,sud,granollers,accident,n340,vallirana,gt,sud,cinturo,litoral,cornella,gt,lleida,c32,sant,boi,gt,castelldefels,c60,argentona,gt,mataro	1
tambe,retencions,cua,c17,tona,gt,bcn,accident,tram,obres,c17de,granollers,parets,valles,gt,c58,terrassa,sant,quirze,gt,sud,tunel,vallvidrera,peatge,boca,nord	1
ara,cues,ap7,mollet,barbera,sant,cugat,papiol,gt,sud,b30,barbera,sentit,sud,cerdanyola,sentit,nord,b23,molins,papiol,gt,girona,esplugues,diagonal	1
retirats,vehicles,accidentats,b30,cerdanyola,sentit,nord	1
cua,c17,tona,gt,bcn,accident,tram,obres	1
aturats,ap7,santa,perpetua,barbera,gt,sud,granollers,gt,nord,n340,vallirana,gt	1
tambe,cues,ap7,b30,barbera,sentit,sud,c58,sant,quirze,gt,sud,c35,sant,celoni,gt,sud,ronda,sud,granollers,ronda,litoral,zona,franca,montjuic,sentit,besos,extrem,sud,gran,hospitalet,plaça,espanya	1
cua,b30,cerdanyola,sentit,nord,causa,accident	1
pas,alternatiu,c243,antiga,granada,penedes,topada,vehicles	1
cues,ronda,litoral,can,tunis,gt,besos,embus,extrem,sud,gran,hospitalet,plaça,espanya	1
retencions,ap7,mollet,sentit,sud,c17,parets,sentit,sud,ap7,c58,sant,quirze,badia,gt,sud,c35,sant,celoni,gt,montseny,b24,cervello,n340,vallirana	1
retencions,ronda,esplugues,diagonal,sentit,besos,accident	1
accident,ap7,barberadelvalles,gt,girona,retencions,bellaterra,precaucio	1
es,mante,carril,obert,tunels,garraf,c32,santperederibes,pk,295,gt,sud,mati,topat,camio,turisme,passatger,davanter,cotxe,resultat,ferit,critic	1
1,carril,obert,tunels,garraf,c32,santperederibes,pk,295,gt,sud,topada,camioturisme,1,ferit,greu,informacions	1
tallada,c32,tunels,garraf,santperederibes,pk,295,gt,sud,topada,camioturisme,1,persona,ferida,precaucio	1
ap7,retencions,bellaterra,barbera,gt,girona,causa,vehicle,avariat,talla,1,carril	1
encara,llargues,cues,accident,mati,b20,sud,cornella,gt,bcn,c32,b20,gava,prat,c31,gava,prat	1
tots,carrils,oberts,ap7,montornesdelvalles,gt,sud,accident,cues,ap7,rocamontmelo,intermitent,c60,argentonala,roca,gt,ap7	1
interromput,trens,renfe,rodalies,estacio,mollet,santfost,causa,atropellament,persona,entrada,estacio,afecta,r2,r11	1
r3,rodalies,hospitalet,llobregat,06,14,querol,09,40,circula,40,retard	1
per,accident,b20,sud,cornella,cues,c32,b20,sud,castelldefels,cornella,gt,bcn,c31,castelldefels,prat,gt,bcn,b22,prat,anar,c31,b20,gt,bcn	1
accident,b20,sud,cornella,gt,bcn,cua,autopista,garraf,castelldefels,cornella,gt,bcn,precaucio	1
merilin1979,gracies,bon,dia,	1
cues,habituals,principals,accessos,bcn,2,incidencies,accident,ap7,montornesdelvalles,pk,135,gt,sud,cua,c32,b20,sud,gavael,prat,possible,incidencia,b20,gt,bcn	1
a,circulacio,fluida,xarxa,viaria,pais,mante,alternatiu,c162,urus,tarda,bolcat,trailer	1
retencions,ronda,horta,pedralbes,gt,accident	1
cua,c17,canovelles,coll,manya,sentit,barcelona,accident	1
a,c162,urus,bolcat,trailer,carregat,palets,coto,foto,bombers	1
retencions,c1413,antiga,entrada,poblacio,sabadell,c60,argentona,gt,mataro,nii,caldes,malavella,sentit,sud	1
pas,alternatiu,n340,sant,carles,rapita,topada,vehicles,cua	1
complicada,circulacio,area,metropolitana,bcn,cues,llargues,b23,c58,pota,nord,accedir,ciutat,congestio,ronda,litoral	1
trams,retencions,rondes,barcelona,ronda,sentit,besos,ronda,litoral,sentits,retencions,llargues,diagonal,entrada,barcelona,b23,altura,illa,diagonal	1
retencions,c32,sant,boi,gt,bcn,col.lisio,aturades,sentit,contrari	1
trams,retencions,nii,calella,pineda,gt,nord,accident	1
retirats,vehicles,accidentat,diagonal,club,polo	1
retencions,ap7,santa,perpetua,barbera,rubi,papiol,gt,sud,b30,barbera,gt,sud,cerdanyola,gt,nord,b23,molins,papiol,gt,girona,esplugues,diagonal,cinturo,litoral,cornella,c17,lliça,parets	1
cues,,c16,viladecavalls,gt,sud,c58,terrassa,sant,quirze,gt,sud,obres,a2,martorell,castellbisbal,gt,sud,obres	1
cua,a2,castellbisbal,gt,sud,obres	1
a,bcn,retencions,diagonal,b23,plaça,reina,maria,cristina,accident,club,polo	1
retirats,vehicles,accidentats,ronda,litoral,montjuic,sentit	1
aturats,2,km,ap7,sortida,girona,oest,km,585,sentit,frança,moto,terra	1
retards,linies,r2,r2nord,avaria,sistema,senyalitzacio,estacio,sant,andreu,comtal	1
aturada,circulacio,ronda,litoral,poblenou,montjuic,gt,llobregat,accident,retencions,zona,franca,montjuic,gt,besos	1
cua,compacta,ap7,sant,julia,ramis,gt,frança,topada,turisme,moto	1
tambe,aturats,c17,llagosta,montcada,gt,bcn,obres,c58,sant,quirze,gt,sud,b24,cervello,n340,vallirana	1
cua,a2,cornella,joan,despi,gt,martorell,nova,col.lisio,afecta,tram,ronda,litoral,agafar,a2,aturada,circulacio,ronda,litoral,zona,franca,montjuic,sentit,besos	1
cua,a2,sant,joan,despi,sant,feliu,gt,martorell,col.lisio,retencions,c58,sant,quirze,sentit,sud	1
accident,autopista,garraf,c32,santboidellobregat,gt,sud,1,carril,tallat,retencions	1
retirat,camio,avariat,complicava,circulacio,ap7,santcugatdelvalles,gt,sud	1
ap7,retencions,bellaterra,sant,cugat,valles,gt,sud,causa,vehicle,avariat,talla,1,carril	1
reoberta,c17,granollers,gt,vic,accident,retencions,mollet,precaucio	1
c17,tallada,granollers,pk,18,gt,vic,causa,accident	1
tots,carrils,oberts,ronda,litoral,poble,gt,llobregat,accident,retencions,zona,forum,barceloneta	1
c60,reoberta,argentona,pk,5,gt,granollers,accident,retencions,mataro,enllaç,c32	1
accident,c55,manresa,gt,solsona,3,km,cua,precaucio	1
tallada,c60,argentona,pk,5,gt,granollers,causa,accident,fan,desviaments,precaucio	1
ronda,litoral,retencions,nus,trinitat,poble,gt,llobregat,causa,accident,tancada,entrada,24	1
tots,carrils,oberts,c32,sud,santboi,gt,bcn,accident,retencions,gava,precaucio	1
llargues,cues,principals,accessos,bcn,pel,nord,c58,terrassa,estbadiamontcada,gt,bcn,montcadaripollets,quirze,gt,terrassa,c16,rubivalldoreixla,florestapeatgeboca,nord,tunel,vallvidrera,b20,coloma,gramenetnus,trinitat	1
accident,autopista,garraf,c32,santboi,gt,bcn,1,carril,obert,retencions,gava,accessos,bcn,retencions,habituals,gt,entrada	1
retards,linies,r2,sud,regionals,avaria,llarga,distancia,fa,circulacio,cubelles,vilanova	1
retencions,a2,sant,joan,despi,sant,feliu,llobregat,gt,martorell,vehicle,aturat	1
ara,queden,retencions,b23,molins,sentit,girona,diagonal,b24,cervello,n340,vallirana,ronda,esplugues,horta,sentit,besos	1
frequencies,alterades,t1,t2,t3,tramvia	1
oberts,carrils,ronda,queden,retencions,esplugues,valldaura,gt,besos,meridiana,hebron,gt,pota,nord,santa,coloma,gramenet	1
retirats,vehicles,accidentats,trams,retencions,diagonal	1
cues,tunel,vallvidrera,peatge,boca,nord	1
cues,ronda,litoral,zona,franca,bon,pastor,sentit,besos,diagonal,ciutat,vella,gt	1
per,accident,ronda,embus,ronda,esplugues,horta,gt,besos,hebron,gt,afecta,cues,pota,nord,badalona,gt,ronda,c58,ripollet	1
topada,motoristes,diagonal,altura,plaça,reina,maria,cristina,afecta,diagonal,cues,plaça,pius,xii,plaça,francesc,macia	1
via,evitar,embus,ronda,esplugues,hebron,gt,besos,accident,hebron,gt	1
retencions,c65,santa,cristina,aro,entrada,poblacio	1
tambe,aturats,nus,papiol,afecta,ap7,rubigt,sud,b23,molins,gt,girona,pota,nord,santa,gramenet,gt,ronda	1
cues,c58,terrassa,sant,quirze,obres,montcada,gt,sud,c1413,antiga,entrada,poblacio,sabadelll,ap7,santa,perpetua,barberagt,sud,b30,barbera,gt,sud,cerdanyola,gt,nord	1
embus,ronda,esplugues,hebron,gt,besos,accident,hebron,gt	1
queda,cua,carretera,rubi,bp1503,accident,fauna,estona	1
ave,3941,sevillabarcelona,acumula,20,minuts,retard	1
talgo,463,barcelonallorca,acumula,retard	1
ara,retencions,a2,castellbisbal,gt,sud,pota,nord,santa,gramenet,nus,trinitat,gt,ronda,c58,sant,quirze,gt,sud,obres,b24,cervello,n340,vallirana,ap7,cerdanyola,gt,nord,b30,barbera,gt,sud,cerdanyola,gt,nord	1
retirats,vehicles,accidentats,millora,circulacio	1
talgo,694,sevillabarcelona,acumula,retard	1
ronda,litoral,vila,olimpica,montjuicgt,llobregat,accidents,zona,franca,port,gt,besos	1
ara,cues,aturats,enllaç,a2,abrera,ap7,martorell,gt,bcn,c58,sant,quirze,gt,sud,obres,b24,cervello,n340,vallirana,c65,santa,cristina,aro,entrada,poblacio	1
continuen,retencions,c58,sant,quirze,gt,sud,obres,b30,barbera,gt,sud,cerdanyola,gt,nord,b24,cervello,n340,vallirana,ronda,esplugues,pedralbes,gt,besos,accident,ronda,litoral,zona,franca,can,tunis,gt,besos	1
a2,palleja,sant,vicenç,dels,horts,sentit,bcn,obres,ronda,esplugues,pedralbes,gt,trinitat,accident	1
aturats,ap7,barbera,sentit,nord,consequencia,cua,afecta,sortida,can,salvatella	1
vehicle,avariat,ap7,papiol,gt,sud,retencions	1
tots,carrils,oberts,ronda,cornella,gt,llobregat,accident,retencions,roquetes,precaucio	1
accident,mortal,nii,pont,molins,xoc,frontal,cotxe,camio,provocat,mort,conductor,vehicle,passat,mica,causes,investigant	1
retencions,accessos,nord,bcn,c58,terrassa,estbadiamontcada,gt,bcn,montcadaripollet,gt,terrassa,c16,florestapeatgeboca,nord,tunel,vallvidrera	1
cues,ap7,parets,vallesmolletsanta,perpetuael,papiol,gt,sud,sant,cugatbarbera,gt,nord	1
2,carrils,tallats,ronda,tram,c32,esplugues,gt,llobregat,accident,retencions,llargues,roquetes,precaucio	1
bv2411,tallada,avinyonetdelpenedes,causa,vehicle,avariat	1
monicagranados,gracies,bon,dia,	1
merisariol,bon,dia,aturades,obres,moment,consta,incidencia,gracies,	1
‍bon,dia,precaucio,c17,granollers,pk,18,gt,bcn,turisme,avariat,ocupa,1,carril	1
aquesta,domina,circulacio,comoda,incidencies,retencions,b24,cervello,n340,vallirana	1
aturats,carretera,vallvidrera,bv1462,gt,bcn	1
retencions,c32,sant,boi,gt,castelldefels	1
pas,alternatiu,c14,montblanc,treballa,retirar,vehicle,accidentat,retencions	1
euromed,1152,valencia,barcelona,acumula,retard,26,minuts	1
atencio,viatge,carretera,pont,sants	1
aturats,b24,cervello,n340,vallirana,c17,parets,valles,gt,sud,canovelles,gt,vic,cinturo,litoral,cornella	1
retencions,c58,sant,quirze,montcada,gt,sud,ap7,santa,perpetua,barbera,gt,sud,b30,barbera,gt,sud,cerdanyola,sentit,nord,b23,molins,papiol,gt,girona	1
encara,cues,ap7,jonquera,gt,nord,obres,fan,territori,frances,c65,llagostera,gt,santa,cristina,aro,obres	1
aturats,c65,llagostera,gt,santa,cristina,aro,obres	1
cua,ap7,jonquera,gt,nord,obres,fan,territori,frances	1
continuen,cues,c65,arribar,fornells,selva,banda,banda,obres	1
servei,restablert,l1,universitat,glories	1
cua,ap7,sant,celoni,sentit,sud,incendi,vehicle,equiviari	1
r11,figueres,14,08,sants,16,09,acumula,45,minuts,retard,incidencia,tecnica,origen	1
sense,servei,l1,linia,vermella,metro,universitat,glories	1
retencions,c58,sant,quirze,gt,sud,b30,cerdanyola,sentit,nord,ap7,jonquera,gt,nord,c65,arribar,fornells,selva,banda,banda	1
cua,5,km,ap7,cerdanyola,barbera,sentit,nord,girona,topada,4,vehicles,implicats	1
1,carril,tallat,gi542,angles,selva,gt,osor,pedra,grans,dimensions,caigut,calçada,precaucio	1
retards,15,r2,nord,r11,renfe,causa,incidencia,tecnica,senyalitzacio,adifes,estacio,sant,andreu,comtal	1
vehicle,avariat,ronda,julia,gt,trinitat,1,carril,tallat,retencions	1
millora,circulacio,accessos,bcn,cues,c58,b20,nord,c16,a2,b23,c31,c32,sud,rondes,gt,llobregat	1
accident,c60,argentona,gt,nord,1,carril,tallat,retencions,c60,c32,mataro,gt,sud	1
aturades,accessos,sud,bcn,a2,sant,andreu,barcapallejasvicenç,hortscornella,b23,molins,reiesplugues,gt,bcn,molinsel,papiol,gt,girona,c32,gavaviladecans,c31,prat	1
cues,accessos,nord,bcn,c58,terrassa,centrebadiamontcada,gt,bcn,montcadaripolletsant,quirze,gt,terrassa,c16,rubivalldoreixpeatgeboca,nord,tunel,vallvidrera,b20,santa,colomanus,trinitat,c31,badalona	1
ap7,retencions,sud,montornesparetsmollet,valless,perpetuabarberabellaterrasant,cugatel,papiol,gt,sud,nord,bellaterrabarbera	1
accident,ronda,pedralbes,gt,llobregat,1,carril,tallat,retencions,nus,trinitat,precaucio	1
retencions,c31,acces,aeroport,pratllobregat	1
retencions,c58,altura,badia,valles,accedir,centre,comercial,sentit,sud	1
circulacio,intensa,ronda,b20,altura,prat,llobregat,direccio,castelldefels	1
circulacio,retencions,c12,altura,tortosa,perill,esfondraments,obert,alternatiu,regulat,semafors	1
tallada,tp3311,galera,senia,causa,pluges,	1
,circulacio,intensa,c25,santa,coloma,farners,direccio,vic	1
retencions,accident,c17,altura,montcada,reixac,direccio,barcelona	1
tallada,t331,ulldecona,freginals,causa,pluges,	1
tallada,tv3421,roquetes,barberans,causa,pluges,	1
tallada,c12,amposta,altura,tortosa,causa,pluges,	1
emergenciescat,informa,canal,breta,tortosa,desbordant,inundant,c12,punts,quilometrics,11,12,bomberscat,mossos,evitar,mobilitat,ebre,montsia,protecciocivil,alerta,inuncat	1
consequencia,fortes,pluges,tallada,t331,ulldecona,gt,santa,barbara,cua,c12,tortosa,bassals,aigua	1
proteccio,civil,demana,possible,eviti,agafar,cotxe,circular,comarques,montsia,ebre,vehicles,atrapats,acumulacio,aigua,carreteres	1
cua,c58,sabadell,gt,terrassa,accident	1
cua,c32,sant,boi,gt,castelldefels,accident	1
aturada,circulacio,trens,benicarlo,vinaros,fortes,tempestes,fa,servei,carretera,castello,aldea,trens,sortit,barcelona,valencia,espera,evolucioni,episodi,pluges	1
r13,stvicenç,calders,18,30,planapicamoixons,19,06,surt,40,minuts,retard	1
regional,express,15015,estacio,françasaragossa,acumula,retard,incidencia,tecnica	1
r15,estacio,frança,15,43,ribaroja,ebre,18,58,saragossa,acumula,60,minuts,demora	1
tren,r13,stvicenç,calders,18,30,planapicamoixons,19,06,te,prevista,sortida,19,00,30,minuts,retard	1
proteccio,civil,demana,possible,eviti,agafar,cotxe,circular,travessen,comarca,montsia	1
tallada,n340,alcanar,consequencia,fortes,tempestes	1
aturats,c60,argentona,gt,mataro,cinturo,litoral,sant,joan,despi,cornella,carretera,vallvidrera,bv1462,gt,bcn,c55,manresa,gt,sud,sant,vicenç,castellet,gt,nord	1
cues,n340,alcanar,vinaros,gt,precaucio	1
aturada,circulacio,trens,corredor,mediterrani,castello,tarragona,estacio,vinaros,castello,consequencia,tempestes,informa,adif	1
aturada,linia,castello,tarragona,estacio,vinaros,castello,consequencia,tempestes,informa,adif	1
oberta,tv3146,vilaseca,tarragones	1
des,fa,estona,plou,terres,ebre,podeu,trobar,bassals,aigua,n340,circuleu,precaucio	1
retencions,ronda,cornella,pedralbes,gt,besos,accident,julia,gt,avariat,ronda,litoral,zona,franca,nus,trinitat,forum,barceloneta,gt	1
cues,pota,nord,santa,coloma,gramenet,cinturo,litoral,cornella,gt,martorell,tunel,vallvidrera,gt,bcn,b24,cervello,n340,valirana	1
aturats,ap7,rubi,papiol,gt,sud,b30,barbera,sentit,sud,cerdanyola,gt,nord,b23,sant,feliu,papiol,gt,girona,esplugues,diagonal,c58,sant,quirze,gt,sud,cerdanyola,montcada	1
cues,tallada,tv3146,vilaseca,tarragones,bassals,aigua,ap7,jonquera,gt,frança,obres,territori,frances	1
embus,ronda,cornella,guineueta,gt,besos,accident,guineueta,gt,ronda,litoral,zona,franca,poblenou,sentit,besos,causa,accident	1
aturats,c59,palau,–,solita,plegamans,gt,caldes,cinturo,litoral,sant,joan,despi,cornella,nii,pineda	1
cues,ap7,santa,perpetua,barbera,rubi,papiol,gt,sud,b30,barbera,sentit,sud,cerdanyola,gt,nord,b23,molins,papiol,gt,girona,c58,sant,quirze,gt,sud,montcada,sentits	1
servei,restablert,l3	1
sense,servei,l3,linia,verda,paral.lel,passeig,causes,tecniques,drassanes	1
carretera,tv3146,tallada,vilaseca,2,sentits,inundacio,calçada	1
retards,15,linia,r1,rodalies,maresme,causa,incidencia,instal.lacions,adifes,mataro,arenys	1
guàrdia,civil,reconstrueix,laura,luelmo,morir	0
lluisllach,2019,	0
,nous,detalls,assassinat,laura,luelmo,huelva	0
fa,anys,discussió,buscar,torna,àvia,clàssic,nadal2018,discuteix,taula,nadal,família,juntes,amigues,autèntic,regal,nadal	0
saps,origen,sant,esteve,celebra,catalunya,terrassa	0
farmàciessjd,avui,dimecres,26,desembre,farmàcia,guàrdia,21,9,farmàcia,montañes,carrer,john,kennedy,1,santjoandespí	0
rastapalo,dutxarse,sobrevalorat	0
falten,minuts,tarda	0
estenfu,serveix,solidaritat,treure,presó,estratègia,femxarxa	0
,mestres,kung,ip,home,entrenar,brucelee,bella,gong,reuneixen,ciutat,natal,ip,vigílies,invasió,japonesa,1936,traïció,honor,amor,the,grandmaster,dimecres,2030,dijous,0935,btvcinema	0
deixen,sortir,casa,cadira,rodes,culpa,mitsubishi,blanc	0
gbloquejat,fundaciondels,segueix	0
laxarxaxanante1,bones,festes,descanseu,toca	0
feines,fetes,reforna,estació,fgc,sarrià,pilars,circulars,baranes,revestiments,vidre,acer,inoxidable	0
drsirera,salaicullell,dir,dius,dones,entendre,voler,vacunarse,fas,flac,favor	0
cop,quedant	0
sanjosexmusic,aaah,anava,cançó,albert	0
jaumeclotet,altesaamils,après,català,ramon,solsona,quedar,gravat,diferència,provar,tastar	0
starlux26,fots,pizzes,marca,blanca,venen,simply,cops,bones,pizzes,tarradellas	0
meadow895,324cat,gerundi,durar,habilitat,preposició,origen,llengua,història,llengua,emprat,preposició	0
roserroserras,aleixrenye,gall,dindi,tradició,catalana,fem,pollastre,capó,farcit	0
persona,llar,torna,cartera,1000,euros,extraviada	0
gerardroige,gràcies,crack	0
isc85,gràcies	0
civil	0
dia,dels,pastorets,teatredesalt,viladesalt,teniu,entrades,vinga,falteu	0
marivoltios1,gabrielrufian,fatxa,dia,made,sant,esteve,roures	0
joanqueralt,serrat,socialista,carnet,actua,ordres,dictat,partit,visqués,totalment,aïllat,opinions,serían,obstant,fet,passar,grans,moments	0
didpatri,volem,desitjarvos,bones,festes,millor,2019,possible,,	0
b10,rda,litoral,sortida,24,sentit,llobregat,finalitzats,treballs,neteja,trànsit,obert,circulació,normalitzada	0
galetslons,nadal,preparem,plat,permetrà,ajuntar,plats,nadal,sant,esteve,fem,híbrid,galets,gegants,cuina,cocina,irreductibles	0
llibrets,bacallà,sobrassada,tempura,mel,preparem,plat,bacallà,ple,notes,color,gust,textura,fem,llibrets,bacallà,cuina,cocina,irreductibles	0
fes,cop,dono,35,5,estrelles,app,vivino	0
muximj,mondiari,realment,socialistes,queden	0
parell,hòsties,fotudes,sobreres	0
tomiguti1,intenció,🤣🤣🤣	0
manyoses,bona,idea,podria,passar,ensorressin,negoni,top,inùtils,millor,atur,facin,cursets	0
ancorats,passat	0
parla,pinxo,fot,canapé,torradeta,salmó,baldana,oliva,bol,començar,taula,clarament,manca,clàssic,nadal2018	0
155,dui	0
jcoscu,partits,polítics,pensats,defensa,interessos,classe,domini,capitalisme,esquerra,millor,utilitzarlos,jugar,parlamentarisme,diu,part,anarquisme,dels,desenganyats,dels,partits	0
tarda	0
maytepalazon,surt	0
veure,2019,porta,mica,sentit,comú,entenen,defensen,divorci,persones,costa,entendre,territoris,administracions	0
paudemiguel21,senyirauxa,totalment,acord	0
raul0033,dexamina,gabrielrufian,justet,cervell,mosquit,nomès,serveix,picar	0
martaot2018,famousoot2018,gira	0
fa,40,anys,	0
últimahora,pp,ciutadans,acorden,vox,entri,mesa,parlament,andalús	0
necessitem,papanoel,tenint,familia,dedmoroz,	0
«les,transsexuals,teníem,sortida,prostitució	0
espanya,compleix,40,anys,delicte,homosexualitat	0
victorclares,alcohol,saltat,pel,balcó	0
,podeu,seguir,passa,bambolines,estrena,instagram,sulina,pastoretsvalls,farà,stories,atents	0
sant,esteve,sabadell,14,45	0
fes,cop,dono,4,5,estrelles,app,vivino	0
peor,recuerdo,navidad,quiso,maquillaje,dieron,balón	0
oferta,portacañas,nylon,ajustable,montaje,barandilla	0
gabrielmaronda,pata,abajo	0
suicide,deadline	0
kilianlatorre,crimen,tuyo,vienes,vernos,🤣	0
martacatalonia,pizza,verdures,sopar,dic,dona,passi,foto	0
40,anys,risc,real,involució,anem,alerta,‍	0
quidvacuo,buhardimarvel,único,fallo,tiene,ragnarok,exceso,comedia,haz,comedia,parece,bien,pero,dejame,disfrutar,también,drama,todo,parezca,chiste,sentido,debería,aprender,gotg	0
sarahkaniel,mahjoon93,footmercato,mais,ils,allumé,pendant,coupe,monde	0
gallifantes,efrenderico,gracia,cuando,llevan,contraria,siempre,respondes,como,contrario,fuera,garrulo,broma,atragántate,canelons,por,favor	0
agradat,vídeo,youtube,matxetazo,vol3	0
sexo,éxitos,tiene,pinta,	0
warrierlive,luego,las,mismas,personas,saben,solo,parte,ana,magan	0
quecabronehson,ragowarazo,agoney,momento,miedo	0
2,jugadors,base,convocats,federació,catalana,handbol,disputar,campionat,espanya,seleccions,autonòmiques,cesa,19,,🤾‍,scif,sara,villamayor,convocada,juan,fidalgo,🤾‍,scjm,ricard,castro,convocat,david,lópez,orgulllila	0
bazonga	0
flipin1,aimgamingeu,feliz,navidaim,prospero,buff,nuevo	0
senorin,nueva,amanda,tt,para,quedado,martita,reventada	0
miquelvivet,francesc3r,josepborrellf,lauregutierrez,té,volgut,canviar,eo,sistema,electoral,dreta,nacionalista,catalana,pq,sap,vots,rurals,esquerres,nacionalistes	0
tamarapazosm,puta,culpa,dices,tú,suba,manda,cojones	0
salvadorcardus,estafador,continueu,còmplices,traïció	0
1789libertario,trismegista,fascistas,presumen,muy,cristianos,pero,confunden,benevolencia,dios,estupidez,confesar,día,ignorantes	0
anuncio,lgbt,comunitat,valenciana,	0
nuriagarcia1910,meeryfuentess,alejandroparre	0
jorgeseva,coño,tambien,celebras,san,esteban	0
navespalou,forumces,felicitats,vicepresidenta	0
casa,terrades,casa,punxes,casadelespunxes,barcelona	0
sunne,kikesilva,jajajjajaja,yo,	0
álbum,boda,youtube	0
lol,cervell,pingu	0
martoscar,elnengarrofa,mots,coincideixen,castellà,catalans,arena,enter,manya,maçana,molestar,molèstia,tardar,toro,tripa,dir,condemnem,buscar,coincideixi,castellà,castellanisme,català,cercar	0
mihaaru,formatea	0
alex2521999,entendible	0
bravo,eusebio,sacristan,pour,nouveau,poste,entraîneur,fc,barcelone,mérité,faire	0
tt,monde,dans,snap,dubaï,était,5€,quoi	0
0det0jvmpsvit,respuesta,patata	0
temakeeeeeeen	0
mtalvarez90,antoinebatiste,marca,juanmarguez,versión,algo,llamado,realidad,quieres,poner,números,messi,contar,desde,juega,messi,punto,cualquier,otra,manera,tramposa,mentirosa	0
guajesalvaje,jajajajaja	0
sallanmancat,por,muchos,tiran,visibilidad,porque,realmente,tienen,otro,tipo,recursos,algunas,tienen,aprovechan,mucho,tmb,hay,decirlo	0
gustado,vídeo,youtube,grinch,sale,caza,124,fortnite	0
menjat,caneló,enga,mumir	0
adejedate,mejor	0
32,aunque,ahora,tengo,2,gatos,tuve,perrita,sé,prefiero,perros,gatos	0
irenemrcs95,por,tú,también,podrías,escribir,	0
albiolser,324cat,feliz,1936	0
noemicoronado16,esperar,abogado,tiene,relación,estrecha,íntimo,amigo,uno,acusados,imparcialidad,brillando,por,ausencia,totalmente,acuerdo	0
cuerdodeatar,peque,sony,a6000,carl,zeiss,1670,también,gusta,fotografía	0
rmcsport,aurait,été,meilleur,joueur,français,actuel,haine	0
quitar,carnet,millenial,pq,2k18,sigo,saber,donde,sale,meme,pollo,papas,piso	0
hola,todos,creado,nuevo,blog,espíritu,tecnológico,donde,hablaremos,tecnología,impacto,sociedad,actituddigitalfp	0
vianabanjo,springsteen81,jordirico,culpa,putos,vídeos,youtube,gente,abriendo,juguetes,sorpresa,huevos,chocolate,regalo	0
peibolster,veas,bunraku,hagas,eso	0
mercemoore76,falta,república,falten,collons,reconeixament,pendre,control,vist,por,vaga,fem,contrari,saturem,estaments,públics,demandes,reclamacions,calgui,agafeu,canelons,salut,república	0
,mv,flamingo,youtube	0
joanruca,llums,nadal,estètica,dubtosa,	0
alontheo,amaia,aitana,miriam,agoney,mireya	0
magnificapija,así,miércoles,cualquier,otro,dia	0
buti,lang,naubos,ngayong,araw,	0
voy,hacerme,algo,comer,xq,sigo,rajo,cuello	0
jese,rodriguez,critical,of,real,madrid,teammates,looks,future	0
catalan,christmas,explained,elnacionalcaten	0
único,tweet,feliz	0
upses,compré,domingo,aun,llega,paquete,	0
