	Text	Class
250	tambe,aturats,c17,parets,valles,afecta,sortida,ap7,c55,sant,vicenc,castellet,gt,castellgali,manresa,gt,castellgali,hi,obres,castellgali,c65,c31,castellplatja,aro,gt,platja,aro	1
251	ara,cues,cues,ap7,santa,perpetua,barbera,sant,cugat,gt,sud,b23,molins,papiol,sentit,girona,c58,sant,quirzelt,gt,montcada,gt,pota,nord,santa,coloma,gramenet,gt,b24,cervello,n340,vallirana	1
252	retards,poden,superar,15,minuts,sentit,nord,linies,r1,r3,r4,r12,avaria,hospitalet	1
253	cues,rondes,cua,ronda,litoral,forum,port,olimpic,gt,accident,zona,franca,ciutat,vella,gt,besos,ronda,esplugues,vallcarca,horta,gt,besos	1
254	aturats,c17,parets,valles,afecta,sortida,ap7,cues,n420,gandesa,c55,sant,vicenc,castellet,gt,castellgali,nii,calella,pineda	1
255	cues,cues,ap7,santa,perpetua,barbera,rubi,papiol,gt,sud,b23,molins,papiol,sentit,girona,c58,sant,quirzelt,gt,montcada,gt,b24,cervello,n340,vallirana	1
256	continua,cua,a2,caldes,malavella,gt,bcn,accident,multiple	1
257	embus,n420,gandesa	1
258	tambe,retencions,b24,cervello,n340,vallirana,c58,sant,quirze,badia,c17,parets,valles,ronda,litoral,can,tunis,gt,besos	1
259	continua,tallada,a2,caldes,malavella,gt,bcn,accident,multiple,cua	1
260	aturats,c58,montcada,gt,terrassa,vehicle,avariat,afecta,ronda,litoral,sant,adria,pota,nord,santa,coloma,gramenet	1
261	vehicle,avariat,c58,torre,baro,gt,terrassa,talla,1,carril,retencions,c58,nus,trinitattorre,baro,ronda,litoral,bon,pastornus,trinitat	1
262	autovia,a2,tallada,caldesdemalavella,pk,698,2,sentits,causa,topada,multiple,desviaments,gi555,c63,precaucio	1
263	ronda,litoral,retencions,santadriadebesos,nus,trinitat,accident,ronda,santacoloma,col*lisio,c58,sortida,pel,nus,trinitat,gt,terrassa	1
264	afectacions,pel,ralli,catalunyacosta,daurada,n420,gandesa,c44,benissanet,enllac,n420	1
265	tots,carrils,oberts,c58,sabadell,nord,gt,terrassa,accident,retencions,c58,ap7,barbera,gt,sud	1
266	c58,accident,sortida,sabadell,nord,gt,terrassa,1,carril,tallat,retencions,c58,cerdanyola,sabadell,nord,gt,terrassa,ap7,barbera,valles,gt,sud,enllac,c58	1
267	c66,alternatiu,santjuliaderamis,pk,36,causa,obres,retencions,2,sentits,ap7,girona,nord,gt,franca	1
268	tots,carrils,oberts,a2,palleja,accident	1
269	autovia,a2,tallada,granyanella,pk,513,gt,bcn,causa,accident,desvia,circulacio,calcada,lateral,precaucio	1
270	1,carril,tallat,c32,nord,autopista,maresme,mataro,gt,bcn,causa,accident,3,km,cua	1
271	retards,15,r2,r14,r15,r16,renfe,rodalies,gt,sud,incidencia,estacio,elprat,afecta,instal*lacions,adifes	1
272	accident,autovia,a2,palleja,gt,bcn,1,carril,tallat,retencions,martorell,precaucio	1
273	bon,dia,aturats,ronda,litoral,nus,llobregat,mercabarna,gt,trinitat,causa,accident,talla,1,carril,precaucio	1
274	ara,circulacio,fluida,xarxa,viaria,catalana,queda,retencio,b24,cervello,n340,vallirana	1
275	retirat,vehicle,avariat,ap7,papiol,sentit,sud,millora,circulacio	1
276	restablert,servei,linies,tram,frequencies,alterades,linia,t4	1
277	r3,carol,17,13,hospitalet,20,32,acumula,40,minuts,demora	1
278	continua,congestio,ap7,mollet,barbera,8,km,sant,cugat,papiol,gt,sud,papiol,vehicle,avariat	1
279	consequencia,accident,servei,parades,maresme,port,forum,tramvia	1
280	trams,retencions,ronda,sentit,besos,ronda,litoral,sentits	1
281	r3,hospitalet,14,53,querol,18,06,acumula,25,minuts,retard	1
282	aturats,c1413,antiga,entrada,poblacio,sabadell,ronda,sud,granollers,accident,n340,vallirana,gt,sud,cinturo,litoral,cornella,gt,lleida,c32,sant,boi,gt,castelldefels,c60,argentona,gt,mataro	1
283	tambe,retencions,cua,c17,tona,gt,bcn,accident,tram,obres,c17de,granollers,parets,valles,gt,c58,terrassa,sant,quirze,gt,sud,tunel,vallvidrera,peatge,boca,nord	1
284	ara,cues,ap7,mollet,barbera,sant,cugat,papiol,gt,sud,b30,barbera,sentit,sud,cerdanyola,sentit,nord,b23,molins,papiol,gt,girona,esplugues,diagonal	1
285	retirats,vehicles,accidentats,b30,cerdanyola,sentit,nord	1
286	cua,c17,tona,gt,bcn,accident,tram,obres	1
287	aturats,ap7,santa,perpetua,barbera,gt,sud,granollers,gt,nord,n340,vallirana,gt	1
288	tambe,cues,ap7,b30,barbera,sentit,sud,c58,sant,quirze,gt,sud,c35,sant,celoni,gt,sud,ronda,sud,granollers,ronda,litoral,zona,franca,montjuic,sentit,besos,extrem,sud,gran,hospitalet,placa,espanya	1
289	cua,b30,cerdanyola,sentit,nord,causa,accident	1
290	pas,alternatiu,c243,antiga,granada,penedes,topada,vehicles	1
291	cues,ronda,litoral,can,tunis,gt,besos,embus,extrem,sud,gran,hospitalet,placa,espanya	1
292	retencions,ap7,mollet,sentit,sud,c17,parets,sentit,sud,ap7,c58,sant,quirze,badia,gt,sud,c35,sant,celoni,gt,montseny,b24,cervello,n340,vallirana	1
293	retencions,ronda,esplugues,diagonal,sentit,besos,accident	1
294	accident,ap7,barberadelvalles,gt,girona,retencions,bellaterra,precaucio	1
295	es,mante,carril,obert,tunels,garraf,c32,santperederibes,pk,295,gt,sud,mati,topat,camio,turisme,passatger,davanter,cotxe,resultat,ferit,critic	1
296	1,carril,obert,tunels,garraf,c32,santperederibes,pk,295,gt,sud,topada,camioturisme,1,ferit,greu,informacions	1
297	tallada,c32,tunels,garraf,santperederibes,pk,295,gt,sud,topada,camioturisme,1,persona,ferida,precaucio	1
298	ap7,retencions,bellaterra,barbera,gt,girona,causa,vehicle,avariat,talla,1,carril	1
299	encara,llargues,cues,accident,mati,b20,sud,cornella,gt,bcn,c32,b20,gava,prat,c31,gava,prat	1
300	tots,carrils,oberts,ap7,montornesdelvalles,gt,sud,accident,cues,ap7,rocamontmelo,intermitent,c60,argentonala,roca,gt,ap7	1
301	interromput,trens,renfe,rodalies,estacio,mollet,santfost,causa,atropellament,persona,entrada,estacio,afecta,r2,r11	1
302	r3,rodalies,hospitalet,llobregat,06,14,querol,09,40,circula,40,retard	1
303	per,accident,b20,sud,cornella,cues,c32,b20,sud,castelldefels,cornella,gt,bcn,c31,castelldefels,prat,gt,bcn,b22,prat,anar,c31,b20,gt,bcn	1
304	accident,b20,sud,cornella,gt,bcn,cua,autopista,garraf,castelldefels,cornella,gt,bcn,precaucio	1
305	merilin1979,gracies,bon,dia,	1
306	cues,habituals,principals,accessos,bcn,2,incidencies,accident,ap7,montornesdelvalles,pk,135,gt,sud,cua,c32,b20,sud,gavael,prat,possible,incidencia,b20,gt,bcn	1
307	a,circulacio,fluida,xarxa,viaria,pais,mante,alternatiu,c162,urus,tarda,bolcat,trailer	1
308	retencions,ronda,horta,pedralbes,gt,accident	1
309	cua,c17,canovelles,coll,manya,sentit,barcelona,accident	1
310	a,c162,urus,bolcat,trailer,carregat,palets,coto,foto,bombers	1
311	retencions,c1413,antiga,entrada,poblacio,sabadell,c60,argentona,gt,mataro,nii,caldes,malavella,sentit,sud	1
312	pas,alternatiu,n340,sant,carles,rapita,topada,vehicles,cua	1
313	complicada,circulacio,area,metropolitana,bcn,cues,llargues,b23,c58,pota,nord,accedir,ciutat,congestio,ronda,litoral	1
314	trams,retencions,rondes,barcelona,ronda,sentit,besos,ronda,litoral,sentits,retencions,llargues,diagonal,entrada,barcelona,b23,altura,illa,diagonal	1
315	retencions,c32,sant,boi,gt,bcn,col*lisio,aturades,sentit,contrari	1
316	trams,retencions,nii,calella,pineda,gt,nord,accident	1
317	retirats,vehicles,accidentat,diagonal,club,polo	1
318	retencions,ap7,santa,perpetua,barbera,rubi,papiol,gt,sud,b30,barbera,gt,sud,cerdanyola,gt,nord,b23,molins,papiol,gt,girona,esplugues,diagonal,cinturo,litoral,cornella,c17,llica,parets	1
319	cues,,c16,viladecavalls,gt,sud,c58,terrassa,sant,quirze,gt,sud,obres,a2,martorell,castellbisbal,gt,sud,obres	1
320	cua,a2,castellbisbal,gt,sud,obres	1
321	a,bcn,retencions,diagonal,b23,placa,reina,maria,cristina,accident,club,polo	1
322	retirats,vehicles,accidentats,ronda,litoral,montjuic,sentit	1
323	aturats,2,km,ap7,sortida,girona,oest,km,585,sentit,franca,moto,terra	1
324	retards,linies,r2,r2nord,avaria,sistema,senyalitzacio,estacio,sant,andreu,comtal	1
325	aturada,circulacio,ronda,litoral,poblenou,montjuic,gt,llobregat,accident,retencions,zona,franca,montjuic,gt,besos	1
326	cua,compacta,ap7,sant,julia,ramis,gt,franca,topada,turisme,moto	1
327	tambe,aturats,c17,llagosta,montcada,gt,bcn,obres,c58,sant,quirze,gt,sud,b24,cervello,n340,vallirana	1
328	cua,a2,cornella,joan,despi,gt,martorell,nova,col*lisio,afecta,tram,ronda,litoral,agafar,a2,aturada,circulacio,ronda,litoral,zona,franca,montjuic,sentit,besos	1
329	cua,a2,sant,joan,despi,sant,feliu,gt,martorell,col*lisio,retencions,c58,sant,quirze,sentit,sud	1
330	accident,autopista,garraf,c32,santboidellobregat,gt,sud,1,carril,tallat,retencions	1
331	retirat,camio,avariat,complicava,circulacio,ap7,santcugatdelvalles,gt,sud	1
332	ap7,retencions,bellaterra,sant,cugat,valles,gt,sud,causa,vehicle,avariat,talla,1,carril	1
333	reoberta,c17,granollers,gt,vic,accident,retencions,mollet,precaucio	1
334	c17,tallada,granollers,pk,18,gt,vic,causa,accident	1
335	tots,carrils,oberts,ronda,litoral,poble,gt,llobregat,accident,retencions,zona,forum,barceloneta	1
336	c60,reoberta,argentona,pk,5,gt,granollers,accident,retencions,mataro,enllac,c32	1
337	accident,c55,manresa,gt,solsona,3,km,cua,precaucio	1
338	tallada,c60,argentona,pk,5,gt,granollers,causa,accident,fan,desviaments,precaucio	1
339	ronda,litoral,retencions,nus,trinitat,poble,gt,llobregat,causa,accident,tancada,entrada,24	1
340	tots,carrils,oberts,c32,sud,santboi,gt,bcn,accident,retencions,gava,precaucio	1
341	llargues,cues,principals,accessos,bcn,pel,nord,c58,terrassa,estbadiamontcada,gt,bcn,montcadaripollets,quirze,gt,terrassa,c16,rubivalldoreixla,florestapeatgeboca,nord,tunel,vallvidrera,b20,coloma,gramenetnus,trinitat	1
342	accident,autopista,garraf,c32,santboi,gt,bcn,1,carril,obert,retencions,gava,accessos,bcn,retencions,habituals,gt,entrada	1
343	retards,linies,r2,sud,regionals,avaria,llarga,distancia,fa,circulacio,cubelles,vilanova	1
344	retencions,a2,sant,joan,despi,sant,feliu,llobregat,gt,martorell,vehicle,aturat	1
345	ara,queden,retencions,b23,molins,sentit,girona,diagonal,b24,cervello,n340,vallirana,ronda,esplugues,horta,sentit,besos	1
346	frequencies,alterades,t1,t2,t3,tramvia	1
347	oberts,carrils,ronda,queden,retencions,esplugues,valldaura,gt,besos,meridiana,hebron,gt,pota,nord,santa,coloma,gramenet	1
348	retirats,vehicles,accidentats,trams,retencions,diagonal	1
349	cues,tunel,vallvidrera,peatge,boca,nord	1
350	cues,ronda,litoral,zona,franca,bon,pastor,sentit,besos,diagonal,ciutat,vella,gt	1
351	per,accident,ronda,embus,ronda,esplugues,horta,gt,besos,hebron,gt,afecta,cues,pota,nord,badalona,gt,ronda,c58,ripollet	1
352	topada,motoristes,diagonal,altura,placa,reina,maria,cristina,afecta,diagonal,cues,placa,pius,xii,placa,francesc,macia	1
353	via,evitar,embus,ronda,esplugues,hebron,gt,besos,accident,hebron,gt	1
354	retencions,c65,santa,cristina,aro,entrada,poblacio	1
355	tambe,aturats,nus,papiol,afecta,ap7,rubigt,sud,b23,molins,gt,girona,pota,nord,santa,gramenet,gt,ronda	1
356	cues,c58,terrassa,sant,quirze,obres,montcada,gt,sud,c1413,antiga,entrada,poblacio,sabadelll,ap7,santa,perpetua,barberagt,sud,b30,barbera,gt,sud,cerdanyola,gt,nord	1
357	embus,ronda,esplugues,hebron,gt,besos,accident,hebron,gt	1
358	queda,cua,carretera,rubi,bp1503,accident,fauna,estona	1
359	ave,3941,sevillabarcelona,acumula,20,minuts,retard	1
360	talgo,463,barcelonallorca,acumula,retard	1
361	ara,retencions,a2,castellbisbal,gt,sud,pota,nord,santa,gramenet,nus,trinitat,gt,ronda,c58,sant,quirze,gt,sud,obres,b24,cervello,n340,vallirana,ap7,cerdanyola,gt,nord,b30,barbera,gt,sud,cerdanyola,gt,nord	1
362	retirats,vehicles,accidentats,millora,circulacio	1
363	talgo,694,sevillabarcelona,acumula,retard	1
364	ronda,litoral,vila,olimpica,montjuicgt,llobregat,accidents,zona,franca,port,gt,besos	1
365	ara,cues,aturats,enllac,a2,abrera,ap7,martorell,gt,bcn,c58,sant,quirze,gt,sud,obres,b24,cervello,n340,vallirana,c65,santa,cristina,aro,entrada,poblacio	1
366	continuen,retencions,c58,sant,quirze,gt,sud,obres,b30,barbera,gt,sud,cerdanyola,gt,nord,b24,cervello,n340,vallirana,ronda,esplugues,pedralbes,gt,besos,accident,ronda,litoral,zona,franca,can,tunis,gt,besos	1
367	a2,palleja,sant,vicenc,dels,horts,sentit,bcn,obres,ronda,esplugues,pedralbes,gt,trinitat,accident	1
368	aturats,ap7,barbera,sentit,nord,consequencia,cua,afecta,sortida,can,salvatella	1
369	vehicle,avariat,ap7,papiol,gt,sud,retencions	1
370	tots,carrils,oberts,ronda,cornella,gt,llobregat,accident,retencions,roquetes,precaucio	1
371	accident,mortal,nii,pont,molins,xoc,frontal,cotxe,camio,provocat,mort,conductor,vehicle,passat,mica,causes,investigant	1
372	retencions,accessos,nord,bcn,c58,terrassa,estbadiamontcada,gt,bcn,montcadaripollet,gt,terrassa,c16,florestapeatgeboca,nord,tunel,vallvidrera	1
373	cues,ap7,parets,vallesmolletsanta,perpetuael,papiol,gt,sud,sant,cugatbarbera,gt,nord	1
374	2,carrils,tallats,ronda,tram,c32,esplugues,gt,llobregat,accident,retencions,llargues,roquetes,precaucio	1
375	bv2411,tallada,avinyonetdelpenedes,causa,vehicle,avariat	1
376	monicagranados,gracies,bon,dia,	1
377	merisariol,bon,dia,aturades,obres,moment,consta,incidencia,gracies,	1
378	bon,dia,precaucio,c17,granollers,pk,18,gt,bcn,turisme,avariat,ocupa,1,carril	1
379	aquesta,domina,circulacio,comoda,incidencies,retencions,b24,cervello,n340,vallirana	1
380	aturats,carretera,vallvidrera,bv1462,gt,bcn	1
381	retencions,c32,sant,boi,gt,castelldefels	1
382	pas,alternatiu,c14,montblanc,treballa,retirar,vehicle,accidentat,retencions	1
383	euromed,1152,valencia,barcelona,acumula,retard,26,minuts	1
384	atencio,viatge,carretera,pont,sants	1
385	aturats,b24,cervello,n340,vallirana,c17,parets,valles,gt,sud,canovelles,gt,vic,cinturo,litoral,cornella	1
386	retencions,c58,sant,quirze,montcada,gt,sud,ap7,santa,perpetua,barbera,gt,sud,b30,barbera,gt,sud,cerdanyola,sentit,nord,b23,molins,papiol,gt,girona	1
387	encara,cues,ap7,jonquera,gt,nord,obres,fan,territori,frances,c65,llagostera,gt,santa,cristina,aro,obres	1
388	aturats,c65,llagostera,gt,santa,cristina,aro,obres	1
389	cua,ap7,jonquera,gt,nord,obres,fan,territori,frances	1
390	continuen,cues,c65,arribar,fornells,selva,banda,banda,obres	1
391	servei,restablert,l1,universitat,glories	1
392	cua,ap7,sant,celoni,sentit,sud,incendi,vehicle,equiviari	1
393	r11,figueres,14,08,sants,16,09,acumula,45,minuts,retard,incidencia,tecnica,origen	1
394	sense,servei,l1,linia,vermella,metro,universitat,glories	1
395	retencions,c58,sant,quirze,gt,sud,b30,cerdanyola,sentit,nord,ap7,jonquera,gt,nord,c65,arribar,fornells,selva,banda,banda	1
396	cua,5,km,ap7,cerdanyola,barbera,sentit,nord,girona,topada,4,vehicles,implicats	1
397	1,carril,tallat,gi542,angles,selva,gt,osor,pedra,grans,dimensions,caigut,calcada,precaucio	1
398	retards,15,r2,nord,r11,renfe,causa,incidencia,tecnica,senyalitzacio,adifes,estacio,sant,andreu,comtal	1
399	vehicle,avariat,ronda,julia,gt,trinitat,1,carril,tallat,retencions	1
400	millora,circulacio,accessos,bcn,cues,c58,b20,nord,c16,a2,b23,c31,c32,sud,rondes,gt,llobregat	1
401	accident,c60,argentona,gt,nord,1,carril,tallat,retencions,c60,c32,mataro,gt,sud	1
402	aturades,accessos,sud,bcn,a2,sant,andreu,barcapallejasvicenc,hortscornella,b23,molins,reiesplugues,gt,bcn,molinsel,papiol,gt,girona,c32,gavaviladecans,c31,prat	1
403	cues,accessos,nord,bcn,c58,terrassa,centrebadiamontcada,gt,bcn,montcadaripolletsant,quirze,gt,terrassa,c16,rubivalldoreixpeatgeboca,nord,tunel,vallvidrera,b20,santa,colomanus,trinitat,c31,badalona	1
404	ap7,retencions,sud,montornesparetsmollet,valless,perpetuabarberabellaterrasant,cugatel,papiol,gt,sud,nord,bellaterrabarbera	1
405	accident,ronda,pedralbes,gt,llobregat,1,carril,tallat,retencions,nus,trinitat,precaucio	1
406	retencions,c31,acces,aeroport,pratllobregat	1
407	retencions,c58,altura,badia,valles,accedir,centre,comercial,sentit,sud	1
408	circulacio,intensa,ronda,b20,altura,prat,llobregat,direccio,castelldefels	1
409	circulacio,retencions,c12,altura,tortosa,perill,esfondraments,obert,alternatiu,regulat,semafors	1
410	tallada,tp3311,galera,senia,causa,pluges,	1
411	,circulacio,intensa,c25,santa,coloma,farners,direccio,vic	1
412	retencions,accident,c17,altura,montcada,reixac,direccio,barcelona	1
413	tallada,t331,ulldecona,freginals,causa,pluges,	1
414	tallada,tv3421,roquetes,barberans,causa,pluges,	1
415	tallada,c12,amposta,altura,tortosa,causa,pluges,	1
416	emergenciescat,informa,canal,breta,tortosa,desbordant,inundant,c12,punts,quilometrics,11,12,bomberscat,mossos,evitar,mobilitat,ebre,montsia,protecciocivil,alerta,inuncat	1
417	consequencia,fortes,pluges,tallada,t331,ulldecona,gt,santa,barbara,cua,c12,tortosa,bassals,aigua	1
418	proteccio,civil,demana,possible,eviti,agafar,cotxe,circular,comarques,montsia,ebre,vehicles,atrapats,acumulacio,aigua,carreteres	1
419	cua,c58,sabadell,gt,terrassa,accident	1
420	cua,c32,sant,boi,gt,castelldefels,accident	1
421	aturada,circulacio,trens,benicarlo,vinaros,fortes,tempestes,fa,servei,carretera,castello,aldea,trens,sortit,barcelona,valencia,espera,evolucioni,episodi,pluges	1
422	r13,stvicenc,calders,18,30,planapicamoixons,19,06,surt,40,minuts,retard	1
423	regional,express,15015,estacio,francasaragossa,acumula,retard,incidencia,tecnica	1
424	r15,estacio,franca,15,43,ribaroja,ebre,18,58,saragossa,acumula,60,minuts,demora	1
425	tren,r13,stvicenc,calders,18,30,planapicamoixons,19,06,te,prevista,sortida,19,00,30,minuts,retard	1
426	proteccio,civil,demana,possible,eviti,agafar,cotxe,circular,travessen,comarca,montsia	1
427	tallada,n340,alcanar,consequencia,fortes,tempestes	1
428	aturats,c60,argentona,gt,mataro,cinturo,litoral,sant,joan,despi,cornella,carretera,vallvidrera,bv1462,gt,bcn,c55,manresa,gt,sud,sant,vicenc,castellet,gt,nord	1
429	cues,n340,alcanar,vinaros,gt,precaucio	1
430	aturada,circulacio,trens,corredor,mediterrani,castello,tarragona,estacio,vinaros,castello,consequencia,tempestes,informa,adif	1
431	aturada,linia,castello,tarragona,estacio,vinaros,castello,consequencia,tempestes,informa,adif	1
432	oberta,tv3146,vilaseca,tarragones	1
433	des,fa,estona,plou,terres,ebre,podeu,trobar,bassals,aigua,n340,circuleu,precaucio	1
434	retencions,ronda,cornella,pedralbes,gt,besos,accident,julia,gt,avariat,ronda,litoral,zona,franca,nus,trinitat,forum,barceloneta,gt	1
435	cues,pota,nord,santa,coloma,gramenet,cinturo,litoral,cornella,gt,martorell,tunel,vallvidrera,gt,bcn,b24,cervello,n340,valirana	1
436	aturats,ap7,rubi,papiol,gt,sud,b30,barbera,sentit,sud,cerdanyola,gt,nord,b23,sant,feliu,papiol,gt,girona,esplugues,diagonal,c58,sant,quirze,gt,sud,cerdanyola,montcada	1
437	cues,tallada,tv3146,vilaseca,tarragones,bassals,aigua,ap7,jonquera,gt,franca,obres,territori,frances	1
438	embus,ronda,cornella,guineueta,gt,besos,accident,guineueta,gt,ronda,litoral,zona,franca,poblenou,sentit,besos,causa,accident	1
439	aturats,c59,palau,-,solita,plegamans,gt,caldes,cinturo,litoral,sant,joan,despi,cornella,nii,pineda	1
440	cues,ap7,santa,perpetua,barbera,rubi,papiol,gt,sud,b30,barbera,sentit,sud,cerdanyola,gt,nord,b23,molins,papiol,gt,girona,c58,sant,quirze,gt,sud,montcada,sentits	1
441	servei,restablert,l3	1
442	sense,servei,l3,linia,verda,paral*lel,passeig,causes,tecniques,drassanes	1
443	carretera,tv3146,tallada,vilaseca,2,sentits,inundacio,calcada	1
444	retards,15,linia,r1,rodalies,maresme,causa,incidencia,instal*lacions,adifes,mataro,arenys	1
445	22,pel,fa,precipitacions,centre,sembla,voldra,col*locar,voltant,illes,corsega,sardenya,aportant,vents,gregal,secs,descartable,sorpresa,tipica,situacions,caldra,seguirho	0
446	abdelaziz,barrada,signa,pel,nastic	0
447	abdelaziz,barrada,signa,pel,nastic	0
448	amnistia,internacional,demana,suprem,observadors,tinguin,espai,sala,judici,1o	0
449	javi,lopez,david,lopez,pedrosa,marc,roca,alex,lopez,darder,javi,puado,espanyol,presenta,alineacio,7,jugadors,formats,sant,adria,banqueta,4,didac,lluis,lopez,melendo,victor,campuzano,rcde	0
450	carolroser,conec,	0
451	tonialba,proporcionalitat	0
452	dissabte,inclassificable,aramalikian,presenta,royalgarageworldtour,teatremundial,figueres,imprescindible,visitfigueres,figueresaescena,ajfigueres	0
453	segrecom,segrecomcom	0
454	sugurufillmeu,marvel,remuntar,series,spiderman,xmen,veia,antena,3,gracies,series,comencar,aficionar,comprar,comics,dels,mutants	0
455	nanencarmen,jabufor,gent,bona,pel,mon,veritat,criden,atencio,merci,carme	0
456	rperoy,krlesnu,rapsodia,ocasio,peroy,3	0
457	coneixeu,varietats,mandarines,podem,trobar,mercatsbcn,,cuinacat,expliquen,feuhi,cop,	0
458	nous,cepeda,roi,bromes,mariquites,queien,punt,cancel*lats	0
459	festes,baixen,donacions,anem,donarsang,dimecres,23,donacio,planta,1,edifici,montseny,perevirgilicat,anirem,donarsangpsperevirgili	0
460	elisendapineda,casa,superser,estufa	0
461	cien,anos,empuje,pedagogico,mas,anos,vendran,...,diarioeduca,tinguem,present,feina,pensament,pedagogs,mestres,recorregut,pels,acabada,1a,guerra,mundial,confiar,educacio,impuls,vida	0
462	savethedate,parlem,dol,infants,gestionem,perdeu,xerrada,tindrem,psicoleg,especialista,romanartur,proper,dijous,7,febrer,alasalaparlemdetot,col*laboracio,creurojasbd,sabadell,bibliotequessbd	0
463	maqueill4,albanodante76,ierrejon,acord,moviment,esperit,15m,endur,podemos,carregant	0
464	consens,alcaldes,alcaldesses,osona,aprovacio,informe,previ,creacio,servei,public,abastament,aigua,baixa	0
465	senseficciotv3,passar,documental,petitetfilm,carles,bosch,estrena,mundial,docsbarcelona,projectar,filmcerdanya,recomanable,alacarta,	0
466	falten,minuts,vespre	0
467	[?]39,km,intensitat,510,superficie,0510,170119,19,40,barcelona,bcn	0
468	presentacio,projecte,parc,republica,sant,pere,nord	0
469	tractem,habitualment,funcionaris,cnp,sabem,catala,inexistent,diuen,entenen,vols,utilitzar,elmonarac1,jordibaste,salellasadv,llenguacat,prourepressio	0
470	tarda,febricular,dolor,articular,gola,inflamada,calent,llimona,arrossegant,inspiracio,ulls,pel,formigues,paper,text,entra,sort,schubert,fantasia,blue,monday,dijous	0
471	bacon,formatge	0
472	empadronem,votar,perdre,vista	0
473	felicitats,bona,feina	0
474	cnpn,43,vs,buc,17,,nois,sub,14,cnpoblenou,sortir,camp,energia,minut,1,buc1929,partit,marcador,donar,vencut,bon,joc,grans,equips,fotos,alexmerinobcn,rugby	0
475	venc,populisme,insultantlo,araopinio	0
476	dia,llibre,frase,atzar,platges,esperen,petjades,dels,homes,aigua,dorm,gabriel,janer,manila,adapt	0
477	lamanyanacat	0
478	jportella93,bicing,enviat,mail,cas,	0
479	josepalay,isabelmassala,quimtorraipla,gracies	0
480	poliramon,venen,desde,n	0
481	!!carrer,comerc,cosa,vilafranquins,esperem,!!,	0
482	jondesenk,cas,rellevant,tuit,possibilitat,real,atorguen,governar,mesos,agrair,	0
483	fgotarra,jugadors,equip,stuani,carvajal,exemple,jugadors,filial,esperar,cumplir,sancio,poden,jugar,equip,lliga,copa,cas,porta,fluixa,copa	0
484	teniu,personatge,idol,setmana,oblideu,compartir,sentiu,superwomanfiona	0
485	sedlr,sembles,psicolegs,llences,preguntes,observes,agrada,pregunta,entenc,agrada,pel*licules,	0
486	advocats,catalans,que,votat	0
487	vist,activitats,queden	0
488	bertbrun,portaves,aigua,passarli,emprenyat,descuit,te	0
489	miqueliceta,155,vols,mediocre	0
490	icetaextremadura,monta,monta,trendingtopic,republicacatalana	0
491	pobla,claramunt,aprova,pressupost,practicament,35,milions,euros,2019	0
492	novarevista,ace,architecture,city,environment,num382018	0
493	nani,roma,odenenc,alex,haro,subcampions,dakar	0
494	xocolate,anem,saturats,	0
495	totcosta,por,interpretar,norma,entenc,canviat,terminis	0
496	studela,jordiborras,seguir,novetats,petrolisindep	0
497	rao,punt,vista,superbia,infal*libilitat,divina,creuen,dipositaris,resolen,donar,imatges,hemicicle,fa,baixada	0
498	fakenews,trovem,museu,torre,balldovina,convocats,ancgramenet,parlarne,periodistes,oetxearte,andreubarnils,albertmartnez	0
499	sortir,feina,veniu,afterwork,atemporal,reserva,exclusiva,centre,bellesa,gaudeix,beauty,experience,amics,reus,atemporal,atemporalestheticlab	0
500	jordiroviraguma,gent,diuen,esquerres,viuen,opinen,lliberals,dretes,llauto	0
501	jtornesanroma,,,,pensat,dubte,	0
502	lalibetfly,acabo,psico,comenco,catala,puc,puc,nooooooo,	0
503	davidma95149645,99nandes,jordicanyas,apareixen,moncloa,magia,pluja,rajoy	0
504	assemblea,informativa,recuperemmagoria,cotxeres,sants,entitats,esportives,tauladesports,secretariat,exposen,proposta,recuperar,magoria,esport,instal*lacions,segle,xxi	0
505	"tetapth,fnaccat,jaumecabre47,jbadia16,virgili7,quimmonzo,sobtat,jaume,cabre,tinguessin,""versio,original,"",catala"	0
506	comencem,temporada,demitjons,llargs	0
507	dilluns,seleccio,catalana,femenina,fcfcat,enfrontara,xile,seleccio,preparant,mundial,estiu	0
508	atencio,pensaveu,recordavem,voleu,fervos,socis,grama,podeu,descompte,40,veniu,oficines,buscar,carnet,segonavolta	0
509	12,sembla,probable,clatellada,termica,setmana,vinent,entrada,freda,origen,polar,fara,baixar,temperatura,notablement,especialment,dimecres,dijous,ambient,cru,hivern,podria,mantenir	0
510	unio,europea,institucions,federalisme,europa,canjonch,granollers,esquerrafederal	0
511	miqueliceta,dretes,ets,fals	0
512	colomasta,benvinguts,twitter,esportcolomenc	0
513	btvnoticies,openarmsfund,raval,ple,narcotraficants,pisos,narcos,cofeeshops,drogadictes,carrer,demanea,seguretat,llum,carrer,diuen,diners,presa,pel,adacolau,galapita,carrer,lancaster,vertedero,bcn,iros	0
514	reunio,president,col*legi,graduats,socials,barcelona,cgsbarcelona,carlos,berruezo,rio,vicepresident,julio,amador,treballant,conjuntament,enfortiment,dels,col*legis,professionals,servei,societat	0
515	trobes,situacio,atur,buscant,feina,ajpalamos,periode,preiscripcions,cursos,poden,donar,possibilitat,trobar,feina,info	0
